shadow_id,split,top1,top2,top3,margin,entropy,pred_class,label
0,train,0.9197682999990802,0.08023169999991978,0.0,0.8395365999991604,0.2793348991905582,1.0,1
0,train,0.9908243109990091,0.009175688999990824,0.0,0.9816486219990184,0.052178434997902375,0.0,1
0,train,0.8722473399991277,0.12775265999987223,0.0,0.7444946799992556,0.3820921674588554,0.0,1
0,train,0.9616473299990382,0.03835266999996162,0.0,0.9232946599990766,0.1626730350464139,1.0,1
0,train,0.9774990999990224,0.022500899999977543,0.0,0.9549981999990449,0.10761874854849249,1.0,1
0,train,0.9832296689990166,0.016770330999983228,0.0,0.9664593379990334,0.0851884437286781,0.0,1
0,train,0.7693755599992305,0.2306244399997694,0.0,0.538751119999461,0.5400297591821085,1.0,1
0,train,0.823910239999176,0.17608975999982387,0.0,0.6478204799993521,0.4654121127394304,1.0,1
0,train,0.9983296425990016,0.0016703573999983295,0.0,0.9966592851990033,0.012350425545782147,0.0,1
0,train,0.5133508399994866,0.48664915999951336,0.0,0.02670167999997325,0.6927906483287756,1.0,1
0,train,0.9891414579990108,0.010858541999989141,0.0,0.9782829159990216,0.05991042228696845,0.0,1
0,train,0.9993616626590006,0.0006383373399993617,0.0,0.9987233253190012,0.0053341539098898366,0.0,1
0,train,0.7743542999992257,0.2256456999997743,0.0,0.5487085999994514,0.5339612236820573,1.0,1
0,train,0.8985618399991013,0.10143815999989861,0.0,0.7971236799992027,0.32823149192067325,1.0,1
0,train,0.6062980299993936,0.39370196999960627,0.0,0.21259605999978737,0.6703752525600725,0.0,1
0,train,0.8640590999991359,0.13594089999986406,0.0,0.7281181999992719,0.39752605636411087,0.0,1
0,train,0.990887672999009,0.009112326999990887,0.0,0.9817753459990182,0.051881554095247355,0.0,1
0,train,0.9421693999990578,0.05783059999994212,0.0,0.8843387999991157,0.22095613981767476,1.0,1
0,train,0.9970780047990028,0.002921995199997078,0.0,0.9941560095990057,0.019968991711212077,0.0,1
0,train,0.5637185599994362,0.4362814399995637,0.0,0.1274371199998725,0.6850049480247984,1.0,1
0,train,0.8704524999991294,0.12954749999987047,0.0,0.740904999999259,0.38552561635419275,1.0,1
0,train,0.7331220799992668,0.2668779199997331,0.0,0.4662441599995337,0.580128761396254,0.0,1
0,train,0.9450134999990548,0.05498649999994506,0.0,0.8900269999991097,0.212943803560862,1.0,1
0,train,0.9726410919990273,0.02735890799997264,0.0,0.9452821839990546,0.1254380531405426,0.0,1
0,train,0.9938120209990061,0.006187978999993811,0.0,0.9876240419990123,0.03763557508325196,0.0,1
0,train,0.9939514659990059,0.006048533999993951,0.0,0.9879029319990119,0.03692574945612474,0.0,1
0,train,0.6178406999993821,0.3821592999996178,0.0,0.23568139999976429,0.6651113201503045,1.0,1
0,train,0.9372597039990627,0.06274029599993726,0.0,0.8745194079991254,0.23444190019266178,0.0,1
0,train,0.5206587599994793,0.4793412399995206,0.0,0.041317519999958696,0.6922933688046216,0.0,1
0,train,0.9345337999990654,0.06546619999993455,0.0,0.8690675999991309,0.24175028087334927,1.0,1
0,train,0.9812545299990186,0.018745469999981255,0.0,0.9625090599990374,0.0931157096857175,0.0,1
0,train,0.997911553799002,0.0020884461999979113,0.0,0.995823107599004,0.014974764869312786,0.0,1
0,train,0.8424428999991574,0.15755709999984244,0.0,0.684885799999315,0.43559670033763453,1.0,1
0,train,0.9972608369990027,0.0027391629999972606,0.0,0.9945216739990055,0.01889675156727292,0.0,1
0,train,0.9391191599990607,0.06088083999993916,0.0,0.8782383199991215,0.22938433778574935,1.0,1
0,train,0.9735211999990264,0.026478799999973542,0.0,0.9470423999990529,0.1222805028244705,1.0,1
0,train,0.9197127999990802,0.0802871999999197,0.0,0.8394255999991604,0.2794702540961115,1.0,1
